species,decimalLatitude,decimalLongitude,eventDate,parsed_date,temperature_max_C,temperature_min_C,temperature_mean_C,precipitation_mm,rain_mm,precipitation_hours,windspeed_max_kmh,windgusts_max_kmh,sunshine_duration_s,presence
Mikania micrantha,21.748378181563396,124.9915764136895,,,22.47678764660131,8.725588844317604,15.619643173214744,29.758782032344094,29.758782032344094,13.36810790339381,14.700150261593945,22.050225392390917,14566.255225967017,0
Mikania micrantha,-9.824342317527616,120.12666936258562,,,20.380561710972017,13.040177353158493,15.8824441418529,32.809060660172506,32.809060660172506,20.534760459618884,19.71997563511011,29.579963452665165,3918.485476782527,0
Mikania micrantha,-9.655498825637636,128.8481267062635,,,18.295319214922642,9.609033675526698,15.432085633085768,0.0,0.0,0.5981249431253239,21.122985558940293,31.68447833841044,2027.8079990211215,0
Mikania micrantha,21.18765060464338,118.05045825716061,,,24.004266985365994,14.879253608869826,17.29067675297841,34.01830938777663,34.01830938777663,3.648773776695995,37.08856944743413,55.632854171151195,12427.623076643513,0
Mikania micrantha,-8.502093402350214,111.39091798212849,,,22.651014358250116,11.489102523056333,18.103148998386686,38.78321654814532,38.78321654814532,21.85436024774803,23.081163252467515,34.62174487870127,1630.5514876386876,0
Mikania micrantha,6.217691,100.615132,2020-06-10T09:39:38,2020-06-10,30.0,24.5,27.1,3.3,3.3,6.0,8.9,23.0,15829.7,1
Mikania micrantha,-6.83674,107.948801,2021-01-20T18:19:34,2021-01-20,25.7,21.2,22.5,10.2,10.2,15.0,14.0,53.6,19291.11,1
Mikania micrantha,19.708709104992685,122.15806378149745,,,20.962317949845158,11.137374492905245,18.082137652097963,31.238342390628883,31.238342390628883,15.641201286412983,18.43005918850185,27.645088782752776,27026.686727737255,0
Mikania micrantha,7.761322,98.770773,2022-12-22T16:09:12,2022-12-22,28.4,25.7,26.9,0.0,0.0,0.0,18.1,23.8,38490.01,1
Mikania micrantha,7.041003,122.012772,2023-10-22T08:07,2023-10-22,23.9,18.7,20.8,21.4,21.4,17.0,7.2,24.5,29407.53,1
Mikania micrantha,-8.504183,115.256488,2023-09-29T12:27:23,2023-09-29,29.7,20.2,24.6,0.3,0.3,3.0,11.3,31.3,41332.45,1
Mikania micrantha,15.269985803312819,104.44181960797957,,,19.69945283313102,13.476337579098765,17.314897636503755,37.08929340825931,37.08929340825931,13.349434303255926,10.036443681668782,15.054665522503173,21273.01245999881,0
Mikania micrantha,-1.03,100.4,2000-05-05,2000-05-05,28.4,24.4,26.3,1.1,1.1,7.0,6.5,20.5,33371.37,1
Mikania micrantha,11.02182281528892,122.74195538056397,,,32.071435157523936,19.430971115508044,25.197075853385023,10.50319247693398,10.50319247693398,6.785927047036656,21.984785067607408,32.977177601411114,32002.41037346718,0
Mikania micrantha,11.384279151820637,94.88502058138427,,,29.830169550774894,22.11828713669685,26.02445044105824,11.257967282615061,11.257967282615061,19.940168686957385,39.07608301886741,58.61412452830111,34371.770670071084,0
Mikania micrantha,-8.323907,115.254919,2019-08-29T12:00,2019-08-29,23.2,15.9,19.2,1.0,1.0,8.0,11.9,33.8,39797.83,1
Mikania micrantha,6.61667,101.65,1961-11-17,1961-11-17,28.0,24.6,26.2,2.9,2.9,16.0,15.9,29.9,38904.33,1
Mikania micrantha,-6.549089,106.732209,2019-02-24T08:30,2019-02-24,28.5,22.1,24.8,13.5,13.5,14.0,8.7,24.8,31651.67,1
Mikania micrantha,18.17718,98.069574,2024-11-21T11:51,2024-11-21,24.4,15.9,19.7,0.9,0.9,5.0,9.6,27.7,37636.4,1
Mikania micrantha,-6.821663,107.596399,2017-07-30T10:46,2017-07-30,24.3,17.1,20.1,0.6,0.6,4.0,11.2,44.6,38795.52,1
Mikania micrantha,-4.294888875841355,102.955966163296,,,36.935433189894276,27.365799093673544,32.44991661251957,27.617582044041434,27.617582044041434,23.805864096223836,35.135406095972186,52.70310914395828,35431.48632397847,0
Mikania micrantha,5.660718215457207,128.3579999659782,,,34.25711520444563,22.41442671109377,26.95869782935158,14.284047416602872,14.284047416602872,21.99451093915272,25.947206936997276,38.920810405495914,33483.58222876723,0
Mikania micrantha,19.332725,99.511992,2024-07-22T08:45,2024-07-22,27.6,22.5,24.7,21.1,21.1,16.0,7.6,29.5,32738.0,1
Mikania micrantha,8.923412559642012,103.20282704931768,,,35.06137025403993,20.44202344307452,27.42847266798081,15.095639574761394,15.095639574761394,2.3058678893765157,28.828070680541153,43.24210602081173,6909.442601512603,0
Mikania micrantha,3.036958,101.697186,2023-05-05T11:35:27,2023-05-05,31.4,24.4,27.4,10.5,10.5,14.0,14.2,28.4,33048.99,1
Mikania micrantha,1.572022,110.299717,2023-04-29T14:43:25,2023-04-29,31.1,24.0,26.4,3.9,3.9,12.0,9.0,22.3,38480.44,1
Mikania micrantha,-0.9599,100.4521,2004-12-17,2004-12-17,29.4,22.6,25.4,8.1,8.1,7.0,5.3,28.1,34314.1,1
Mikania micrantha,20.757302513012917,124.6086267340078,,,35.31087810436949,24.680434507281056,30.312991707045303,0.0,0.0,6.919547892644961,18.018418338331053,27.02762750749658,39432.055713382615,0
Mikania micrantha,4.450018,101.410058,2025-04-05T15:12,2025-04-05,23.5,16.0,19.2,12.5,12.5,8.0,5.0,18.0,27938.2,1
Mikania micrantha,-12.149974403556234,99.90151103180948,,,35.10697571518591,24.746401331175452,31.215963860041487,0.0,0.0,6.413254717877338,5.022280240782635,7.5334203611739525,12115.079394151577,0
Mikania micrantha,3.100121,101.619105,2022-04-30T14:17:15,2022-04-30,31.4,23.3,27.1,8.6,8.6,13.0,10.9,23.0,33735.16,1
Mikania micrantha,-11.419631638541837,110.16954673546546,,,36.84164159509804,24.44209770091173,29.89984028404852,38.89940680321706,38.89940680321706,17.819872610362857,21.668038872438554,32.50205830865783,35824.3068872175,0
Mikania micrantha,-1.2283449338348245,121.19971838776493,,,37.41221162710892,27.426178274117355,33.06888289897847,0.0,0.0,4.9348513135179655,23.650725386462305,35.476088079693454,33939.33345349274,0
Mikania micrantha,-0.467,100.379,2007-05-12,2007-05-12,27.4,19.9,23.6,3.2,3.2,10.0,6.1,29.2,36103.3,1
Mikania micrantha,9.184850387971023,132.54215656641492,,,34.585157393791945,22.23975703546162,28.999279005072566,37.73310870198205,37.73310870198205,6.563032613955294,10.944328928986865,16.416493393480298,23007.65159181381,0
Mikania micrantha,1.153579791937318,98.52661054435505,,,25.353788114924498,19.056098620242253,22.45598854919221,0.5680037159481945,0.5680037159481945,19.30303041656761,21.841668933827894,32.76250340074184,23744.121744556724,0
Mikania micrantha,-1.26444,122.368918,2023-10-15T10:08,2023-10-15,30.0,21.8,25.4,2.7,2.7,12.0,10.9,30.6,39600.0,1
Mikania micrantha,12.884783,99.825287,2021-12-19T15:08:16,2021-12-19,27.9,22.0,25.1,0.0,0.0,0.0,14.5,31.7,38176.87,1
Mikania micrantha,3.3924345610959765,101.65254125148863,,,25.60821099493826,14.934939506275109,19.786749052179893,31.5116969894782,31.5116969894782,3.5736036272151743,11.260749932696815,16.891124899045224,6583.546411090092,0
Mikania micrantha,-6.437655358577792,95.99417727526647,,,35.51771834538633,27.767165530657472,32.986416116029986,0.0,0.0,9.14551345228921,11.154482896507123,16.731724344760686,37699.95359250726,0
Mikania micrantha,-0.1282,100.6967,1999-10-30,1999-10-30,26.5,19.7,22.4,19.5,19.5,20.0,7.0,26.3,28504.99,1
Mikania micrantha,11.36112746211799,94.59214320229253,,,21.639378664813666,12.522517489933271,16.792359534112663,30.15765495476904,30.15765495476904,11.895986895833289,11.374198501065939,17.061297751598907,15156.15685735082,0
Mikania micrantha,-7.727718,110.483092,2020-08-27T10:11,2020-08-27,32.0,20.1,25.5,0.0,0.0,0.0,18.5,38.2,39658.23,1
Mikania micrantha,7.785581,98.329217,2023-12-09T16:58,2023-12-09,30.3,25.4,27.4,8.3,8.3,8.0,13.9,30.6,36000.0,1
Mikania micrantha,8.909558,98.525658,2022-12-25T12:41,2022-12-25,29.1,22.9,25.3,0.0,0.0,0.0,21.3,53.3,39131.65,1
Mikania micrantha,3.294732,101.73078,2023-05-19T08:43:28,2023-05-19,30.2,23.6,26.7,0.6,0.6,3.0,16.3,32.4,33715.72,1
Mikania micrantha,7.374307,125.817088,2025-04-25T15:30:03,2025-04-25,32.5,23.2,26.8,7.5,7.5,8.0,13.7,31.0,26252.45,1
Mikania micrantha,6.943737,100.863303,2022-11-12T11:01:48,2022-11-12,28.6,24.0,26.5,21.1,21.1,13.0,21.1,45.4,34450.18,1
Mikania micrantha,-0.685027571028817,126.73534710456923,,,38.8144963173136,27.423715882605443,33.31027792469425,0.0,0.0,22.661207624536654,25.440286266468846,38.16042939970327,3445.2773110588328,0
Mikania micrantha,-2.9266277561855745,108.18839566435506,,,24.542147892032514,15.212027099474746,19.125164497450587,0.0,0.0,3.9497450385454798,11.855288137042015,17.78293220556302,35683.740606889056,0
Mikania micrantha,-8.747824474104974,115.580042174759,,,30.146159711694043,21.53479172539044,26.259628532635414,3.0847926566104227,3.0847926566104227,16.844199380947927,33.03839623550303,49.557594353254544,28456.472552175903,0
Mikania micrantha,6.823928567601692,99.60677309915373,,,23.063673326786216,11.521241440425108,17.564613519937303,26.825482519805735,26.825482519805735,3.3785751616749655,36.000041423038525,54.00006213455779,34790.90914894737,0
Mikania micrantha,12.522988823275403,105.44202930106599,,,27.969692986729054,21.332487460116074,24.014402829301122,6.973458129158177,6.973458129158177,23.723609893063035,8.98781375629363,13.481720634440444,25458.97140569945,0
Mikania micrantha,23.113462097049478,98.38322016298311,,,39.633204880000996,27.410357709066282,31.876839817397656,32.64047264004302,32.64047264004302,22.37033384767642,17.69830073873029,26.547451108095434,41620.97097246827,0
Mikania micrantha,15.657238506815803,102.23629278318106,,,24.44736486596878,12.95932198570703,19.233169931752492,28.14013912961368,28.14013912961368,10.816739067251508,25.805420818893307,38.70813122833996,16472.385233421828,0
Mikania micrantha,7.779792,98.323503,2023-12-14T10:57,2023-12-14,30.0,25.8,27.6,2.0,2.0,8.0,21.1,47.5,38949.52,1
Mikania micrantha,20.12406512780847,124.90195086214685,,,28.39071753472527,20.049422069783844,22.992438459785934,21.364602377681138,21.364602377681138,20.753766443752774,19.959912175077797,29.939868262616695,12019.55102870021,0
Mikania micrantha,0.568653392832676,121.7741424973006,,,33.576496560928035,24.52703957366282,28.78473939378074,38.84242893425539,38.84242893425539,0.2415756881206823,10.601207266680573,15.901810900020859,37236.0345142062,0
Mikania micrantha,-0.2663,100.2098,2009-04-25,2009-04-25,29.0,21.8,25.1,0.0,0.0,0.0,9.6,29.9,40245.51,1
Mikania micrantha,-11.49896524161916,115.42379071903588,,,22.942288500924835,13.864076956382915,16.367321079156245,34.39555605223495,34.39555605223495,1.019391520123885,25.806629493245726,38.70994423986859,15177.14178119596,0
Mikania micrantha,1.280187,103.510155,2021-05-02T12:01:12,2021-05-02,30.9,24.2,27.5,1.7,1.7,12.0,13.5,32.0,41303.48,1
Mikania micrantha,6.6854103379202225,99.4184022463118,,,29.622099564010618,21.377078187300462,23.434092290123672,4.763994784234266,4.763994784234266,22.80649852888243,15.127416828717044,22.691125243075565,15430.676931558979,0
Mikania micrantha,17.543339,99.54815,2022-11-19T09:40:47,2022-11-19,30.8,22.9,26.1,0.0,0.0,0.0,10.8,25.6,36492.77,1
Mikania micrantha,14.353799492426687,114.20728791976717,,,34.147697994245426,23.457140560353423,30.181644024858084,29.1840614876142,29.1840614876142,2.0048766278293995,25.94796914264147,38.9219537139622,42968.671480602316,0
Mikania micrantha,-0.55,100.33,1993-05-06,1993-05-06,25.9,23.7,24.7,38.6,38.6,24.0,4.3,13.3,0.0,1
Mikania micrantha,-8.68502,115.156822,2023-08-19T09:59:45,2023-08-19,27.5,20.9,24.1,0.3,0.3,3.0,22.7,47.5,39458.18,1
Mikania micrantha,24.97463229620017,108.5992814596549,,,26.608775373545505,14.006876083227436,20.692473357781992,22.016201516889158,22.016201516889158,15.240807798493439,24.437159924454402,36.6557398866816,26223.108590083524,0
Mikania micrantha,-0.72665,120.009201,2023-12-21T08:22,2023-12-21,26.6,18.6,21.9,0.1,0.1,1.0,5.0,21.2,34067.55,1
Mikania micrantha,16.812807351709672,98.88668787584177,,,25.91021665743864,14.372586406419629,18.3144105126275,35.19421432192689,35.19421432192689,3.7556694050676125,20.41646768934917,30.624701534023753,21305.57906160747,0
Mikania micrantha,14.638622,121.074997,2025-02-17T09:34:30,2025-02-17,31.5,23.2,26.9,1.1,1.1,4.0,6.1,24.5,38813.64,1
Mikania micrantha,-3.664638,122.235717,2025-01-02T14:34:47,2025-01-02,30.1,25.5,27.4,0.7,0.7,7.0,7.4,24.1,28825.95,1
Mikania micrantha,11.776590364363722,102.31886177463086,,,23.347601053447114,16.048128141880273,19.591572655003322,27.98179739300486,27.98179739300486,20.606930671281386,12.561964578966279,18.842946868449417,33163.25440047546,0
Mikania micrantha,-0.55,100.33,1994-11-25,1994-11-25,27.9,21.7,24.6,13.5,13.5,18.0,4.3,30.6,30054.45,1
Mikania micrantha,-0.55,100.33,1994-05-26,1994-05-26,29.6,23.0,25.6,4.5,4.5,8.0,8.7,28.4,26174.95,1
Mikania micrantha,8.914492,98.534123,2024-12-29T06:10,2024-12-29,27.3,23.6,25.1,2.1,2.1,9.0,19.5,50.0,30288.25,1
Mikania micrantha,15.12705428353714,129.720400447854,,,24.461966296024094,11.92234110995003,18.175004799342915,0.0,0.0,14.438784879024464,15.40245581506215,23.103683722593225,7208.4894327608345,0
Mikania micrantha,2.339598,99.081192,2024-06-27T13:56,2024-06-27,27.6,20.6,23.9,0.3,0.3,2.0,7.4,21.6,36117.1,1
Mikania micrantha,-6.085345168902931,97.07017664663292,,,21.529481613476893,9.31020082919634,17.25342527183175,0.0,0.0,19.36391846463168,15.403907548278386,23.10586132241758,31985.58003678892,0
Mikania micrantha,23.061866161814343,106.00948796550055,,,35.642011536253705,30.673503330803353,33.44534881642445,28.508831872952623,28.508831872952623,13.020955077011445,12.04780297262627,18.071704458939404,6183.890037658978,0
Mikania micrantha,1.4794,110.086,2004-11-25,2004-11-25,28.2,22.8,25.0,5.4,5.4,8.0,9.2,21.6,37558.48,1
Mikania micrantha,12.021066785504123,98.69297932923949,,,26.280634858981408,19.019982298692067,21.06789166517483,5.802360251674102,5.802360251674102,9.23287374091952,22.860153037549836,34.29022955632475,27477.944958030355,0
Mikania micrantha,20.701333810561245,129.20603180137158,,,38.03775971486034,28.65142000918486,32.89038240309306,0.0,0.0,21.893956360047163,35.92994391441522,53.89491587162283,28008.09990448047,0
Mikania micrantha,18.183898,97.934987,2023-11-30,2023-11-30,31.6,19.8,24.9,0.0,0.0,0.0,10.2,25.2,28377.06,1
Mikania micrantha,18.779392,99.032564,2023-05-01T13:41:58,2023-05-01,33.5,24.6,28.4,0.3,0.3,1.0,10.8,30.6,41294.42,1
Mikania micrantha,6.857172,101.25232,2025-01-26T17:31:27,2025-01-26,28.8,24.0,26.0,4.1,4.1,8.0,14.5,31.3,17476.57,1
Mikania micrantha,3.037143,101.697057,2023-05-05T11:38:45,2023-05-05,31.4,24.4,27.4,10.5,10.5,14.0,14.2,28.4,33048.99,1
Mikania micrantha,19.923349,99.841489,2024-07-22T14:00,2024-07-22,29.0,23.8,25.8,19.5,19.5,18.0,7.6,23.8,36042.21,1
Mikania micrantha,-10.560242316484828,112.42139690284355,,,31.34674753882456,21.784610975896463,23.8418931253131,22.109789838723007,22.109789838723007,15.144117139291488,34.43451947939157,51.65177921908735,35140.500536390726,0
Mikania micrantha,-0.55,100.33,1995-11-25,1995-11-25,28.3,21.9,25.0,0.6,0.6,5.0,9.7,34.6,41179.17,1
Mikania micrantha,18.867442,99.009613,2025-01-12T21:02:55,2025-01-12,23.4,14.2,18.3,0.1,0.1,1.0,12.1,26.3,37166.81,1
Mikania micrantha,18.976115487302586,130.393841215233,,,34.56825970072185,23.317260167596753,30.95661238443539,0.0,0.0,21.535041045405897,29.828830216778208,44.74324532516731,7158.663483859819,0
Mikania micrantha,-7.735005,110.301498,2019-05-30T16:03:37,2019-05-30,32.2,22.5,26.8,0.0,0.0,0.0,17.7,37.4,39188.71,1
Mikania micrantha,0.02,100.08,1995-11-05,1995-11-05,26.3,21.5,23.3,9.3,9.3,21.0,4.3,37.8,13514.19,1
Mikania micrantha,-6.555484,106.72403,2021-06-25T16:05,2021-06-25,28.5,21.4,25.0,2.5,2.5,4.0,6.3,17.6,37443.66,1
Mikania micrantha,8.717540276090942,127.9359649703114,,,36.36140340026934,23.55659296059073,30.854618599424104,0.0,0.0,0.3649330382689131,7.200337385653753,10.800506078480629,24988.983751148113,0
Mikania micrantha,22.533210212047848,94.41589609916878,,,25.301158300673144,16.278904503474877,20.379949623439828,18.003078252061744,18.003078252061744,2.801758041312965,8.417818698543629,12.626728047815444,21152.143485587585,0
Mikania micrantha,1.555821,103.638458,2021-05-01T18:25:01,2021-05-01,29.5,22.9,25.6,11.8,11.8,11.0,12.9,29.2,22497.66,1
Mikania micrantha,21.94590945190508,94.29888720868989,,,35.20636898225746,23.242536265772493,29.519099224979023,31.935997905293327,31.935997905293327,8.49215866352207,37.06250538407946,55.59375807611919,3144.111156670269,0
Mikania micrantha,4.176858,103.409103,2021-05-09T18:14:25,2021-05-09,29.7,24.1,26.8,6.0,6.0,10.0,11.2,24.5,41729.19,1
Mikania micrantha,2.941727,101.694198,2023-11-12T10:46:30,2023-11-12,30.6,24.0,26.9,4.6,4.6,10.0,13.9,25.2,37285.94,1
Mikania micrantha,-7.705123,110.42792,2022-04-05T11:02:59,2022-04-05,27.9,21.4,23.9,6.6,6.6,11.0,10.3,25.2,36478.46,1
Mikania micrantha,14.438715,101.371264,2022-11-21T08:25,2022-11-21,25.3,19.6,22.0,0.3,0.3,2.0,22.6,52.9,23020.52,1
Mikania micrantha,12.989436,101.150915,2024-01-09T09:06:06,2024-01-09,34.1,22.0,27.3,0.0,0.0,0.0,18.6,36.7,38392.79,1
Mikania micrantha,-0.1282,100.6967,2002-04-27,2002-04-27,26.2,21.0,23.2,9.1,9.1,14.0,6.5,24.1,31719.6,1
Mikania micrantha,-2.834415389578858,99.06842835216348,,,24.820876339363483,14.968688106356034,22.79048744471609,3.608682675309363,3.608682675309363,8.224128586034967,22.780921709675233,34.171382564512854,6470.770576846533,0
Mikania micrantha,10.44470105972056,113.46883750314,,,20.732497919539938,12.999775866311284,15.359415309677534,0.0,0.0,10.245803306670027,11.126766573322147,16.690149859983222,14038.01639559739,0
Mikania micrantha,24.274132568667163,123.9360294720039,,,34.70194371439474,25.327609423193408,32.63231817184435,0.0,0.0,10.504151210902018,11.516937521269957,17.275406281904935,31826.81023686861,0
Mikania micrantha,12.740244612445034,125.08329338592111,,,27.218799103256234,22.587005560588572,25.1259531955349,22.022302439081656,22.022302439081656,13.692358351982023,19.049833844105557,28.574750766158335,43101.89248732564,0
Mikania micrantha,20.406770264618125,121.59536805496084,,,20.115178929619134,12.179767631169875,16.60761488234291,0.0,0.0,15.6110363820328,34.1986979557463,51.298046933619446,41477.76942901429,0
Mikania micrantha,17.24872369584933,124.85152661765136,,,38.31577611835515,25.930513289965077,31.597355908402182,37.098545325878305,37.098545325878305,14.670152733673865,22.690679251802752,34.03601887770413,2823.7360900866693,0
Mikania micrantha,17.205376180876492,113.68551422662057,,,36.19107082009158,23.515538965212595,29.4074630661587,27.119843356984614,27.119843356984614,19.344816738501425,9.149473924774513,13.724210887161771,17341.755918704108,0
Mikania micrantha,-11.386335779123659,123.60102298875292,,,35.30390500010923,27.362913698682476,32.66614765168452,38.67210694003906,38.67210694003906,17.24500331429516,22.053099665733228,33.07964949859984,17375.850859931004,0
Mikania micrantha,-0.6876,100.9536,2000-04-21,2000-04-21,28.9,22.2,25.4,7.6,7.6,20.0,4.7,18.7,34357.43,1
Mikania micrantha,20.505387451461253,101.35839123983884,,,22.289281864886558,14.000788408192431,19.622673833086928,32.835256136722634,32.835256136722634,4.081502040583105,15.364080539126821,23.046120808690233,34161.11121721599,0
Mikania micrantha,-5.272840276510001,120.2706758080893,,,35.24782495784772,21.222948285946842,28.857671579102885,0.0,0.0,12.895720194501072,16.490193834207957,24.735290751311936,41980.21321028025,0
Mikania micrantha,-0.1282,100.6967,2001-06-02,2001-06-02,28.0,20.2,23.1,8.0,8.0,6.0,5.5,23.8,33578.39,1
Mikania micrantha,17.556885330471715,129.90946042344964,,,21.789043323511944,16.81722692559901,19.724375139006305,0.0,0.0,14.580229876124434,39.15342779664493,58.73014169496739,35643.77064596775,0
Mikania micrantha,2.290731,111.835979,2018-01-07T09:08:29,2018-01-07,28.5,23.5,25.2,6.6,6.6,11.0,6.2,18.0,13131.0,1
Mikania micrantha,11.947371,121.941445,2021-02-22T16:33:02,2021-02-22,25.6,23.5,24.6,25.3,25.3,21.0,24.0,56.5,20331.36,1
Mikania micrantha,18.60203194842005,108.89954405992684,,,22.63195922249386,13.929380226192961,20.041911467493243,29.5890934797764,29.5890934797764,5.995551795465671,24.66018584444212,36.99027876666318,11558.979419134348,0
Mikania micrantha,17.7388429789017,100.4797366932235,,,37.60875461980193,27.452081046706184,31.37107980906269,0.0,0.0,19.408692585081454,26.494742817328525,39.742114225992786,31448.09140463866,0
Mikania micrantha,5.357392,100.30687,2023-08-26T09:46:04,2023-08-26,28.1,22.7,25.6,10.0,10.0,14.0,12.1,32.0,39600.0,1
Mikania micrantha,-0.28544027258865334,117.3773632279814,,,23.48424406065246,8.465994400067668,15.741394057358026,31.38067238634398,31.38067238634398,6.032653158553213,5.187893940527217,7.781840910790825,28433.806354777076,0
Mikania micrantha,-3.0580650717357667,98.62187093952286,,,37.324019778647695,24.289356809424746,31.688185864398374,40.07886728346209,40.07886728346209,23.055615100430124,35.060003995770934,52.590005993656405,9565.523864414448,0
Mikania micrantha,2.937806207975031,124.60773474792457,,,32.88082700736043,18.349005430209466,25.894742383443266,9.293283977500794,9.293283977500794,10.84268839248506,35.16541875498666,52.74812813247999,2608.7223485682916,0
Mikania micrantha,2.8381209634792395,124.64661559242815,,,21.79110461277621,10.486109087076425,18.32973679974374,29.10684219029287,29.10684219029287,12.668375962234283,14.05068790851418,21.07603186277127,11045.751798690873,0
Mikania micrantha,-3.6342843608286604,108.0899301765687,,,22.369191422029587,12.25554942404127,19.46381134935035,39.63872616390659,39.63872616390659,17.640609838606576,7.005612420568722,10.508418630853082,39975.75541426089,0
Mikania micrantha,14.638722,121.075094,2025-02-17T09:55:32,2025-02-17,31.5,23.2,26.9,1.1,1.1,4.0,6.1,24.5,38813.64,1
Mikania micrantha,-1.900175,120.844767,2025-03-06T09:57,2025-03-06,29.4,20.4,23.2,30.7,30.7,13.0,7.7,21.6,27371.37,1
Mikania micrantha,3.841048,101.297089,2024-05-26T18:06:43,2024-05-26,30.1,25.4,26.9,2.9,2.9,9.0,10.5,20.2,16265.84,1
Mikania micrantha,22.303311320086344,131.96607052371093,,,20.373841799934333,12.380463281508753,15.619296732689715,0.0,0.0,23.633234102600525,18.09124933815084,27.136874007226258,27147.92602094198,0
Mikania micrantha,-0.14097484692980977,130.21868324417704,,,34.11895402495534,26.783292937199644,29.43462928261795,29.7612715243089,29.7612715243089,14.573535298154273,12.358842534818226,18.53826380222734,5091.419480602722,0
Mikania micrantha,-7.102045,107.422671,2019-11-18T10:19,2019-11-18,26.6,14.8,20.0,0.1,0.1,1.0,18.3,43.2,41399.73,1
Mikania micrantha,13.737906,100.804378,2024-03-16T11:43:53,2024-03-16,33.4,27.1,29.7,1.2,1.2,6.0,17.7,38.9,39600.0,1
Mikania micrantha,0.27552410396483396,94.06268562395428,,,34.048915738244744,21.43543173002409,27.80476967367693,19.744706526330912,19.744706526330912,13.493533346201843,19.268472369626615,28.902708554439922,21363.50417459722,0
Mikania micrantha,-0.55,100.33,1991-11-01,1991-11-01,28.4,21.4,24.5,18.6,18.6,11.0,8.9,31.3,36841.81,1
Mikania micrantha,7.493668198553026,106.05652281465447,,,35.00172459379295,21.76401625025956,29.18109640565852,29.518087799030972,29.518087799030972,20.17595822416199,30.24682549016681,45.37023823525021,24037.54573615462,0
Mikania micrantha,6.606564321443345,125.12164545716759,,,38.269630040257006,24.801172593561546,31.642450564389744,38.847455504991665,38.847455504991665,12.017628443576527,39.492228533089204,59.238342799633806,38666.02243038396,0
Mikania micrantha,13.108202,102.174361,2018-11-06T16:19:43,2018-11-06,28.8,21.1,25.4,0.0,0.0,0.0,14.9,43.6,38582.57,1
Mikania micrantha,10.199274789778132,125.92095685622803,,,28.54983848615289,18.151290057797752,25.41550977491849,12.777564536327723,12.777564536327723,12.47204646199177,22.866347134973758,34.29952070246064,32796.34204002745,0
Mikania micrantha,-12.525929082951311,119.70373006740216,,,34.438036444358474,23.149784655070135,29.607041310630493,38.75202487817775,38.75202487817775,22.13768172856396,28.19666148705393,42.294992230580895,11581.651001497397,0
Mikania micrantha,3.722688,101.750479,2025-10-19T23:22,2025-10-19,25.0,18.3,20.3,9.7,9.7,16.0,6.7,25.6,27721.34,1
Mikania micrantha,-8.524645,115.275712,2024-12-30T11:39:16,2024-12-30,30.2,23.2,25.3,12.7,12.7,10.0,11.8,28.4,21600.0,1
Mikania micrantha,-10.063047478581044,115.20494614264027,,,23.580417873668427,12.492631369670807,20.20983541093264,0.0,0.0,18.07994996818848,22.300837670744205,33.45125650611631,16182.065489534049,0
Mikania micrantha,15.508588528906929,120.10740165298114,,,39.95322037302164,26.646767401238673,32.34245708075905,0.0,0.0,17.493745903691043,7.859499564819755,11.789249347229632,19808.750889851137,0
Mikania micrantha,24.80785487613298,128.4377083932557,,,36.695996338389925,28.309229182498456,30.955111877263352,0.0,0.0,19.21224610473139,17.4088864301104,26.1133296451656,19214.26270330182,0
Mikania micrantha,-11.774066719867156,126.3111186430391,,,38.30534470046801,29.606566762083276,32.11742437505892,37.0511797976181,37.0511797976181,13.041521981647225,8.263807960774834,12.39571194116225,34682.193047376095,0
Mikania micrantha,6.7457092623974315,108.7115892878763,,,27.318706104355922,15.527516018150253,23.148548729809846,11.618149393477038,11.618149393477038,0.9834577456853557,35.85133505464887,53.777002581973306,28248.874564633952,0
Mikania micrantha,2.0076864972947135,104.87345424704554,,,22.37822715629809,16.15889206650313,18.483726803492686,0.0,0.0,3.9703913122293875,36.92507337092104,55.38761005638156,33532.783714811645,0
Mikania micrantha,2.923183,101.703012,2023-05-31T15:13:13,2023-05-31,32.4,24.2,28.3,2.8,2.8,5.0,11.2,25.2,38836.23,1
Mikania micrantha,-0.5580594402026477,107.52041903487293,,,36.46182788299944,25.158362691635325,30.394744500283313,0.0,0.0,20.301545632346407,12.684598303542685,19.026897455314028,4302.726882043894,0
Mikania micrantha,-6.931416,107.770813,2021-06-11T13:42,2021-06-11,26.5,19.0,22.6,7.7,7.7,15.0,9.2,24.5,38509.54,1
Mikania micrantha,-0.55,100.33,2019-11-03,2019-11-03,28.2,20.8,23.7,0.1,0.1,1.0,11.2,27.4,38746.67,1
Mikania micrantha,-8.339517,116.218362,2024-01-01T11:59:10,2024-01-01,28.9,25.9,27.3,10.5,10.5,13.0,9.9,27.4,40901.11,1
Mikania micrantha,3.0517,101.751962,2022-02-05T11:06:39,2022-02-05,31.1,24.0,26.6,12.3,12.3,6.0,13.2,26.6,28756.9,1
Mikania micrantha,-6.66761,106.750356,2021-09-26T07:25:35Z,2021-09-26,26.4,20.2,22.5,9.9,9.9,11.0,13.9,61.2,35957.44,1
Mikania micrantha,24.991777800917717,95.87990730154439,,,20.10646858248724,12.956180395219516,15.3657200546467,0.0,0.0,8.392289284540333,35.436114740876235,53.15417211131435,18686.440013359086,0
Mikania micrantha,1.690377,109.846007,2023-05-03T09:49,2023-05-03,30.0,24.2,26.6,2.5,2.5,5.0,7.9,26.3,37359.86,1
